Golpata Extraction Capacity,Catching Capacity Mangrove,Catching Capacity Household,Crop Production Capacity,Mangrove Fishers in Loan,Household Fishers in Loan,Farmers in Loan,Golpata Stock,Current Bawali Count
-3.1042320331100695,2.245161917790549,2.482483332915232,0.17809040019913985,134,1,32,49784.90411341166,271
-2.705871886434369,2.2436396050538616,2.4800088465863106,0.1955298544805446,137,1,34,52961.25545460133,238
-2.8354713491887873,2.2442138760410124,2.469426613082733,0.18398841658191858,134,1,38,56412.83634288009,254
-2.6796865511745813,2.2516209865182675,2.478596535142623,0.18864770029028713,136,2,44,59702.55392682732,244
-2.7334853051412513,2.2516894874573805,2.477730389192724,0.18400679450932983,139,2,44,49716.04482029965,248
-2.838557205612202,2.253896451093432,2.4864662135134075,0.17330702984380247,141,2,40,52315.84976920305,265
-2.676149704935872,2.2498315898287706,2.501682278024656,0.17493397778004782,140,2,38,55109.10507495791,252
-2.7104102908850476,2.256056100349597,2.5082536926586814,0.17177259859773075,139,2,47,58063.61644648842,260
-2.5592919549781667,2.2598315409602927,2.5015459875542985,0.17672505337455469,141,2,31,47661.30326624892,243
-2.7345165515143046,2.2524703412656484,2.4945190789436364,0.16176933420979916,138,1,29,50847.64922699426,271
-2.3061143875112213,2.250842149993073,2.505658826715553,0.1841491257484318,136,1,27,54157.36842126321,226
-2.6223590411150703,2.249983739105407,2.5055128943056437,0.16252805593030376,133,1,32,57645.75551761707,266
-2.2639697932233953,2.2471379788441186,2.4945930663027607,0.18411339242817926,130,1,45,47759.3492108162,224
-2.6563813906301434,2.2437658943661734,2.491411556866056,0.15457096266513853,127,1,32,50849.38868918845,274
-2.295565478340436,2.244399732325047,2.4950311053423526,0.17216326604921114,127,1,42,53887.201389525995,236
-2.4714913880630105,2.242953286182092,2.499420623530386,0.15562334307068323,126,0,39,57377.012182907725,261
-2.2370310509545535,2.2364217145198753,2.4855717716200116,0.16957116399278188,131,0,48,47386.079915251554,232
-2.523656867704969,2.2360085090410067,2.487444034654002,0.14784490493638275,137,0,34,50257.271192038024,271
-2.2354170061247616,2.231168263469787,2.4824081103609354,0.16475619003353947,135,1,37,53123.98243839408,240
-2.4348791739063507,2.234239049069788,2.484756545757198,0.14806118912338137,142,1,23,56338.1357746089,269
-2.17715398801355,2.2398565203968994,2.476659900649526,0.1601963312548214,142,1,33,59377.328003711766,241
-2.3154376496358706,2.246129118441554,2.47690763375513,0.1530603366251865,140,1,37,49270.25084652077,256
-2.330628175702271,2.2527431977613652,2.480455426269475,0.14734207934018023,143,1,35,51690.87884808509,263
-2.2234126005731754,2.249921833467786,2.5002641544104773,0.15289742046417798,145,1,44,54427.83647727966,252
-2.244450862958343,2.244988657441398,2.507296284370679,0.14575736199437975,141,1,37,57346.8000635183,259
-2.1277888171135526,2.249671651400253,2.493719351051802,0.1546587013888138,141,1,44,47053.01299382369,242
-2.3146485769220413,2.256053516287656,2.494540733782321,0.1364509318020955,132,1,26,49544.81488626852,271
-2.0504548493112584,2.249300969321434,2.493987129899355,0.1507802018140064,132,1,35,52717.440404454086,241
-2.1339428390837685,2.251171114482441,2.4855329215951003,0.1428373430261256,136,1,30,56293.708167546814,256
-1.970389436326623,2.253554089917674,2.5084993846688666,0.1497751422386824,138,1,33,60043.04392276244,239
-2.010159702902016,2.253882391369334,2.50308201252725,0.14928627660348537,132,1,38,50616.7035175195,242
-2.117055901145446,2.255937407845485,2.4989619485930645,0.1379756132447823,131,1,30,53487.549188777244,261
-1.9838678533525222,2.2543611265964683,2.4965732977276316,0.14360415043052954,132,1,37,56616.6192710813,245
-2.0102508661031955,2.249202253980579,2.4906667586246605,0.13665241034234252,131,1,37,60078.53600256701,254
-1.8854940833900788,2.2490224225258784,2.496891190274796,0.1456457142861396,129,1,47,50368.22640171831,233
-2.152080259899207,2.244346418914156,2.4999866983743573,0.12431302415823103,131,1,32,53303.06047861322,277
-1.80709951310537,2.251533436137419,2.51064973375567,0.14614897307180774,131,1,41,56084.055925290246,228
-2.108360548740532,2.2491855615411893,2.5047889087832518,0.12545652489059367,129,1,24,58854.50449748659,273
-1.8775969931413485,2.2486769439669336,2.512798068548806,0.13927400975276572,131,1,32,48076.55825674774,238
-2.141641724923195,2.2492672758509173,2.506051485070454,0.12149066124977677,128,1,37,50778.1297318032,283
-1.7748858356218253,2.2559735011765016,2.5073002580269623,0.14000562599495853,123,1,36,53585.4231737804,233
-1.9372706714513115,2.264522657285695,2.494774394692511,0.1273919255460663,123,1,37,57200.4236542325,261
-1.7294784835643815,2.268428305673884,2.500876110368944,0.13934095500437596,119,1,41,47352.89118554664,228
-1.972004489998889,2.2615352980576375,2.514246611200921,0.12158006495155371,116,1,40,50652.61790901488,270
-1.7104829420066319,2.2608106845929985,2.4966393649433756,0.1330379471212567,117,1,38,54177.84843833025,234
-1.8029058355382879,2.2570506698185477,2.4959469338803144,0.12676677290689659,118,2,41,57808.994631993344,251
